year,S_12_5,delta_T,P_6_8,SDI,station_id
1994,43.1,5.292391304347826,365.6,0.6220312210114725,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1995,13.5,3.7445652173913038,357.50000000000006,0.14096737731183262,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1996,17.8,3.6706521739130435,325.90000000000003,0.19980604133021845,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1997,18.800000000000004,5.380434782608695,146.1,0.6871509559221795,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1998,34.2,6.615217391304347,280.90000000000003,0.8022563346837813,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1999,15.999999999999998,5.63804347826087,230.09999999999997,0.39016729294578845,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2000,32.7,4.991304347826087,194.79999999999998,0.8331360086567964,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2001,12.900000000000002,5.618478260869565,275.09999999999997,0.26240772149307434,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2002,30.5,5.825,146.6,1.2028184179045438,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2003,64.2,5.056521739130434,228.2,1.4157059535659346,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2004,21.1,5.807608695652173,276.2,0.44189779466630663,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2005,28.5,4.615217391304348,247.7,0.5286614227784042,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2006,15.399999999999999,5.13695652173913,175.20000000000002,0.4487056733664522,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2007,32.9,5.418478260869565,212.9,0.8330076045258379,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2008,15.900000000000002,6.1304347826086945,237.9,0.40783181664671847,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2009,19.2,6.527173913043479,133.70000000000002,0.9296508307281166,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
2010,56.199999999999996,2.9380434782608695,224.6,0.7315651777344253,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
